index,x,y,z,HoldTime,GimblePitch
1,3.61,1.9175,1.0,10.016666666666667,0.0
2,3.984285714285714,1.9175,1.0,10.016666666666667,0.0
3,3.984285714285714,2.291785714285714,1.5,10.016666666666667,0.0
4,3.2357142857142858,2.291785714285714,1.5,10.016666666666667,0.0
5,3.2357142857142858,1.5432142857142854,1.5,10.016666666666667,0.0
6,4.3585714285714285,1.5432142857142854,1.5,10.016666666666667,0.0
7,4.3585714285714285,2.666071428571428,1.5,10.016666666666667,0.0
8,2.861428571428572,2.666071428571428,1.5,10.016666666666667,0.0
9,2.861428571428572,1.168928571428571,1.5,10.016666666666667,0.0
10,4.732857142857143,1.168928571428571,1.5,10.016666666666667,0.0
11,4.732857142857143,3.0403571428571423,1.5,10.016666666666667,0.0
12,2.487142857142858,3.0403571428571423,1.5,10.016666666666667,0.0
13,2.487142857142858,0.7946428571428568,1.5,10.016666666666667,0.0
14,4.732857142857143,0.7946428571428568,1.5,10.016666666666667,0.0
